,Year,Medals,Host country,Adjusted net national income (current US$),Adjusted net national income per capita (current US$),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: carbon dioxide damage (current US$),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: education expenditure (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: energy depletion (current US$),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: mineral depletion (current US$),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: net forest depletion (current US$),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)",Cereal yield (kg per hectare),Coal rents (% of GDP),DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Discrepancy in expenditure estimate of GDP (current LCU),Exports of goods and services (% of GDP),External balance on goods and services (% of GDP),External balance on goods and services (current LCU),External balance on goods and services (current US$),Fixed telephone subscriptions (per 100 people),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)",GDP deflator (base year varies by country),GDP growth (annual %),General government final consumption expenditure (% of GDP),Gross capital formation (% of GDP),"Immunization, DPT (% of children ages 12-23 months)","Inflation, GDP deflator (annual %)",Land area (sq. km),Lower secondary school starting age (years),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Natural gas rents (% of GDP),Net income from abroad (current US$),Number of infant deaths,"Population ages 25-29, female (% of female population)","Population ages 30-34, female (% of female population)","Population ages 35-39, female (% of female population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),"Population, female (% of total)","Preprimary education, duration (years)",Primary school starting age (years),Rural population (% of total population),Rural population growth (annual %),"Secondary education, duration (years)"
303,2000,1,0,4.03E+11,382.382699,3.270111671,14950002225,10.37975845,4.135631282,1.047222435,4787597277,0.158939088,726623416.9,0.301676576,1379177818,66.837,64.29507074,7.227719189,2294.2,0.492047708,45.6855,8.692,-4.14E+11,13.13378056,-0.924784377,-1.95E+11,-4273861400,3.08020568,0.77555818,3584217307,53.18413225,3.840991157,12.22306746,27.03988055,58,3.644970161,2973190,11,3.339040178,10.85071788,74.04156035,6.711344212,3.263092691,1.828921526,2.503087951,4.292328367,4.020624725,18.32707111,23.40160208,8.450508067,8.758757002,2.940327954,0.943051791,5.150647559,19.85900237,0.109660102,-4975977061,1834868,8.067171112,7.154003824,6.386473504,354.1821787,1.773545774,16366787,5.617615256,48.19684786,3,6,72.333,1.478128583,7
304,2000,1,0,1.06E+11,16897.07697,0.703620868,873073882,14.32887175,5.991496917,0.000107594,133505.423,0,0,0,0,16.6924,61.553005,16.1750804,2443.3,0,4.0773,6,-1453700,35.5696067,-0.094887373,-512000000,-125573296.1,49.45341012,6.080959559,8047500000,83.03170163,8.169051764,24.28985879,22.79905566,93,2.825158313,21640,12,6.514538555,0.332793302,79.4006587,5.488895923,2.572724111,2.571157287,0.332793302,1.877994592,1.241237531,14.08480274,13.16613227,0.160317374,2.844410629,0.160317374,1.525732297,0.943698712,9.541600997,0.000105642,-8256934736,706,7.513099115,6.549328144,6.251053208,290.6192237,2.642331913,2739385,47.75978132,50.72053211,3,6,8.797,1.917431248,6
305,2000,1,0,38313647414,18682.83094,1.747367613,776006640.3,6.24587156,5.1871629,7.481461686,3322520061,0,0,0.000174815,77635.26868,22.3212,42.79534029,2.249362875,5611.2,0,0.3068,2.527,100,56.47363959,26.32670787,3046000100,9928292373,22.77552358,0.043222033,16299834.37,54.99861836,4.694581988,21.47795938,10.66551426,98,20.52647018,17820,10,3.84E-05,2.609807083,79.43210686,7.976838901,0.779699916,0.418914777,1.451562765,9.104033317,0.83680504,20.56785472,1.235845467,14.76956802,8.319723589,4.502554722,4.623022832,0.632453804,22.05513776,0.367409383,6698174707,485,10.4597542,10.45635139,9.385406424,115.0808642,4.675477832,1300115,64.61662866,41.5574625,2,6,1.887,3.934579527,8
306,2000,1,0,1099988211,224.560716,5.215150683,67155442.51,14.03392999,3.12,0.403179478,5191738.06,0.14011531,1804263.428,0,0,45.6412,67.91754681,9.246777501,2669.3,0.034178924,47.7172,7,0,41.84771906,-5.735188372,-3748400000,-78554483.5,7.643030956,-0.172310486,-2360124.961,308.1843429,5.426673849,20.04133454,20.0099688,99,27.18221523,191800,11,0.023215108,0.343721635,44.49324179,9.412138827,42.12796815,0.077649441,1.320490487,0.957009917,1.588286275,13.35557495,0.017264904,1.271215984,7.358729146,1.575591821,1.002892906,0.002429097,9.99524345,0.071447852,-81994184.49,4461,7.810713729,6.835123189,7.003670825,25.53910323,1.191125924,766039,44.3043729,50.55611803,4,7,64.702,1.194218,7
307,2000,1,0,98284086542,5842.743538,0.936496038,503187655.1,14.01737505,2.06395879,0.219925462,5022604492,0.017801534,0,0,32216.12192,20.4854,37.76246223,2.316715474,4099.4,0,3.64,2.018,2.00E-06,67.2833586,44.95405748,29061000000,7983791209,27.04709194,1.416675432,251600000,38.44456698,3.608286538,19.66865699,20.15128546,80,4.708652027,11610,12,9.766682211,6.250698021,80.80565384,6.396758754,0.098433545,0.084090806,0.592096356,1.568654399,0.687630091,9.427663952,0.728508763,16.69186705,6.606941898,2.44524416,3.86465759,0.806136678,15.00409869,2.023560001,-904947955.1,125,7.058395047,8.846910283,10.59949011,51.01352283,3.929183226,297755,52.19943971,34.76888841,3,6,3.689,-1.503582802,6
308,2000,1,0,15015291901,799.4538104,0.926172682,148337021.8,6.126619589,2.443636364,0,0,0,0,0.122319481,19590847.27,28.4064,49.19229999,9.278771761,3338.2,0,77.01,7.007,7206100000,39.01570089,-10.60503993,-1.33E+11,-1731889365,4.08589891,1.05898829,172941409.8,32.45576156,6.00003316,10.51091095,28.03927368,99,7.277430207,62710,10,3.347440251,6.021588876,82.58898714,2.089541644,3.109192162,1.102668994,3.809818834,3.580919071,0.371431907,10.48265354,6.255334513,5.482848381,12.66423022,3.211745459,10.83816152,0.515305473,16.86923581,0,-314684067,4878,8.00084556,7.885579591,7.429391494,299.5046723,0.602575194,643911,18.58890695,50.12195219,1,5,81.557,0.617289043,8
309,2004,102,0,1.04E+13,35729.42872,0.825649003,1.02E+11,14.80444548,4.681501272,0.817635781,1.01E+11,0.013181214,1630858935,0,0,41.7186,50.06968581,18.40581541,6850.9,0.32997708,1,8.2,500000,9.625368067,-5.044184373,-6.19E+11,-6.19E+11,60.74079497,1.693508915,2.08E+11,88.04461578,3.78574285,15.22568605,22.52672684,96,2.749721159,9161920,12,0.245632152,2.366589912,68.00463954,7.730658718,1.110506668,19.91953425,0.899030575,1.047546361,1.042451731,31.74972831,0.042917858,3.265225023,18.83774742,1.405282902,1.595512524,2.48051718,41.99517369,0.686815632,89132000000,28162,6.469830992,6.623697494,7.046408049,31.95894507,0.925483969,18032139,7.721461406,50.66915036,3,6,20.243,0.069599392,6
310,2004,92,0,4.54E+11,3203.167122,4.917125392,28433080894,13.04813218,3.577009147,8.081926149,46733414679,0.418799752,2421692813,0,0,28.2842,41.66422893,19.54933177,1876.5,0.790376787,28.81,16,-96109139700,34.41789105,12.25392971,2.09E+12,72422769872,26.72783161,2.606185281,15402990000,37.64872821,7.175949192,16.97167797,20.90127508,97,20.28207693,16381230,11,0.068754266,1.917032198,70.04248191,7.348251928,17.29811376,0.636168224,2.660878188,1.71221896,0.23313277,12.59065007,0.210041455,0.342248874,8.587035134,0.416694335,1.216652058,0.862208843,14.71803891,3.539774498,-12771000000,18631,6.956194086,6.551807905,6.444372091,8.794642038,-0.40261376,10615013,10.03583019,53.4119947,4,7,26.582,-0.571757871,7
311,2004,63,0,1.68E+12,1298.31253,4.762574789,92880686056,10.83807427,1.79,2.680403671,52273768465,0.161360207,3146879039,0,0,7.896,39.46517379,10.53530441,5186.8,2.584477927,8.2768,6.42,-2.06E+11,31.77662139,3.332434748,5.39E+11,65160663031,23.72558796,3.483641114,68117272181,65.29012205,10.11122346,13.90202054,42.89449013,87,6.954321801,9388212.5,12,0.061480406,2.970236819,83.8611119,5.272519534,3.109978868,2.653564993,1.49224129,1.890827321,1.658275688,10.80488816,6.928665196,3.40245105,8.924934034,1.338116166,1.490064428,2.590553621,11.66839123,0.038822594,-5131610464,360459,7.66789498,9.47986217,9.568086822,138.0534367,0.593932815,16185952,3.03529987,48.5955699,3,6,58.856,-1.703783318,6
312,2004,49,0,4.87E+11,24199.5234,1.020733365,6081958098,16.88886112,4.886,0.616112745,3671058500,0.785219975,4678670406,0,0,16.9914,48.72209567,18.98891526,2116.3,0.969541278,1.4058,6.5,0,16.99568207,-2.698386373,-23266000000,-16550007113,51.98404346,6.995856789,42907672820,72.41211343,4.145671395,17.41158569,27.06087433,92,3.282252142,7682300,12,1.959671333,5.155655235,67.86532255,19.39337564,0.554753976,1.101305289,1.40875101,5.51951404,2.197306162,30.17500612,0.513824864,1.787188,25.56581714,0.08681221,0.992709787,0.993095505,29.07549362,0.112588415,-17488262911,1247,6.682432334,7.564238456,7.28738211,2.619970582,1.159352162,4194262,23.72089367,50.10275494,1,5,12.151,-0.100085647,6
313,2004,49,0,2.36E+12,28589.61323,0.510590024,14495957140,16.87663903,4.109055495,0.05728997,1626496612,6.06E-06,172108.3607,0,0,11.3304,49.42144192,27.5299263,7355.3,0.072844872,0.8054,9.9,0,35.44842378,5.040737772,1.14E+11,1.42E+11,66.72650098,-0.725184181,-20444719446,94.23544343,1.169970413,18.4510398,19.12081282,96,1.093727836,348770,10,0.401357019,2.204511682,84.76197995,4.098948024,5.683094745,1.762504034,1.459859752,0.633685746,1.198570731,14.83666303,0.178429565,1.410973493,6.800032361,1.153073638,0.820430092,0.801251101,16.40156452,0.022434863,19811273901,2823,5.558197958,6.267580755,8.14588759,236.5921954,-0.021709728,3388152,5.602534666,51.16730257,3,6,26.711,-0.231143165,9
314,2004,37,0,3.84E+12,30064.95274,0.458007123,22468134841,21.76466829,3.060790454,0.001695994,83199177.28,0.000331638,16268918.24,5.27E-05,2585624.3,5.441,49.42175951,28.53657958,5942.3,0,108.193,8.050859795,-100000000,12.97203231,2.02170816,1.05E+13,97348257281,46.49115626,0.156338846,7527948175,106.369157,2.204730325,18.10292968,24.34862277,99,-1.100776947,364500,12,0.100219417,2.505630256,70.3682978,22.82922181,1.037461691,3.075441698,0.667316666,0.917841294,1.004199629,29.53148279,0.012396117,12.20033472,33.88298994,2.200132337,0.692898088,1.812523879,41.88330026,0.001287105,90480899873,3286,6.574509271,7.505513964,6.418927432,350.5102881,0.033662258,35381220,32.71891161,50.97526877,3,6,15.36,-8.951359567,6
315,2004,33,0,1.82E+12,29079.20756,0.316039335,6810647679,15.64121492,5.03,0.008021196,172856763.1,0.000116375,2507886.327,0,0,10.4738,53.54582482,25.20657341,7518.7,0.000166106,0.8054,8.3,1000000,25.9090112,0.621244359,10628000000,13195927489,55.35371679,1.675109337,35581202492,90.38192911,2.786424111,22.83482195,21.80335056,98,1.645572201,547567,11,2.294528035,5.663303169,83.44214734,2.276536439,3.35073544,1.553103171,4.343358301,0.597159409,2.142431866,14.26332463,1.115644487,3.972799029,4.155702468,3.126943714,0.621212194,1.462916367,14.33078427,0.002487213,30890240874,3014,6.131582167,6.898146797,6.989007284,114.5154748,0.736313541,10019801,20.78391386,50.94730857,3,6,23.117,-0.343612562,7
316,2004,32,0,1.52E+12,26419.5104,0.468537637,8411656198,15.2992198,4.17,0.058837954,1056317786,3.17E-05,568613.0021,0,0,6.9612,50.23107093,29.0135871,5444.4,0.000122885,0.8054,9.5,-100000,24.0629022,0.582160808,8431800000,10469083685,44.37495743,1.116981883,20086849958,89.70418534,1.581938861,19.15632044,21.17097465,94,2.523726034,294140,11,0.903278028,4.956378239,81.00911165,2.537041289,7.527963824,2.243714908,3.952743547,0.686663557,1.139483201,18.08761033,0.337134284,6.975153513,5.43515397,6.545214203,1.007139814,1.509860599,25.00455949,0.02786124,-3014526943,2146,6.392595213,7.576195874,7.911927729,196.115207,0.647182705,3440539,8.820352893,51.36177285,3,6,32.38,0.280345353,8
317,2004,30,0,6.32E+11,13128.86781,1.121302654,8559060137,17.25315459,3.61,0.001849118,14114575.12,8.07E-05,615838.1454,0,0,2.1136,38.43877402,11.80418654,6427,0.008196666,1145.32,5,-8.86E+11,38.29500278,3.82891925,3.35E+13,29286662243,48.59520118,1.738101244,13294400000,88.01825446,4.89984045,12.7893341,32.11707412,88,2.984103715,96820,12,0.51367955,3.12371957,60.38273324,26.88808217,2.617043506,3.426130925,1.922451454,2.045387584,2.204491562,39.1035872,0.0245248,13.63125536,20.92343778,1.637820261,0.988942737,1.268969554,28.99747917,0,-1566723710,2505,8.187169131,9.10248042,8.89496015,496.6176307,0.396331437,9829194,25.23683878,49.82942109,1,6,18.998,-1.42920248,6
318,2004,30,0,2.09E+12,34826.31231,0.39350318,9569997349,13.34875698,4.3635508,0.658131753,16005764240,2.05E-06,49828.746,0,0,26.1718,51.95443174,24.34188059,7031.8,0.021295549,0.5462,9.7,0,23.44272268,-2.625924459,-34402000000,-62984254852,57.73898386,3.62966887,87059621382,86.9432088,2.364455337,19.25278473,17.02408459,92,2.508014825,241930,11,0.415084599,4.094844961,88.13992828,2.554234072,2.663851853,1.254349044,1.366894527,1.516994396,2.088663225,11.44498712,1.952826832,1.799591498,7.943856431,0.700290748,1.567332901,2.617112864,18.05439627,0.15625585,42989747345,3718,6.140736746,7.013852389,7.790547166,247.9556277,0.568943113,9007264,18.85636317,51.08866584,2,5,20.371,-0.844613311,7
319,2004,27,0,32933220247,2923.018997,1.181701218,443773712.2,11.12522875,8.99,0.713576878,267975233.7,0.465088393,174658365.1,0,0,48.4592,44.06613088,15.42856989,2921.5,0,1,7.064,0,16.02177839,0.732141455,279700000,279700000,6.818141677,1.929150705,1645245645,116.3668374,5.77053807,35.47967437,8.800617753,88,0.605978559,106410,12,0.107368196,0.289264132,66.47520382,3.53830676,7.248796373,21.97068863,0.471283081,0.091113835,0.097239308,11.44673936,1.652356318,1.2162648,14.09656693,1.255731132,0.358867484,0.038582621,17.52461633,0.042520519,-650200000,744,6.723851067,9.36379416,9.662913384,105.8823513,0.195950405,2192981,25.59652501,49.83442718,3,6,23.959,-0.195626483,6
320,2004,23,0,52430512673,1105.6713,9.509854107,6094323108,16.98559167,5.220144208,1.12277424,719521973.6,0.076719223,49164974.7,0,0,29.7318,44.27646001,22.65767616,2845.2,1.555646977,5.319,16.04371612,-6512000000,61.21125544,7.513481092,25930000000,4874976499,25.71578436,2.643216859,1715000000,34.52829976,12.10000001,18.07784697,21.13423719,99,15.1556536,579340,10,0.002384005,9.595894689,43.86625313,5.262751787,36.53432857,2.178258456,8.716975447,2.168882155,1.270166449,19.59703429,0.000475177,0.21192637,3.371421196,0.209046424,0.901635704,0.864241491,6.539205308,1.043035298,-798764166.2,5415,6.910509501,6.525464746,6.392611081,81.90630718,-0.758627911,2652258,8.268704769,53.57404217,3,6,32.403,-1.281897591,7
321,2004,22,0,5.49E+11,33719.92208,0.498230094,3280307077,16.16746575,4.412745853,0.373328587,2457965548,0,0,0,0,6.3992,47.93834371,20.7239246,8066.3,0,0.8054,8.4,0,63.53583146,7.923441469,41514000000,51544574125,48.26494847,21.49292028,1.40E+11,90.29426282,2.030706315,22.4549041,20.6829421,98,1.350007739,33760,12,1.09258392,1.748110473,91.15363166,1.540643984,2.995559121,0.815538194,0.875788738,0.391029034,1.135225345,7.753784416,0.309513247,2.673687866,11.82132154,1.411326102,0.716439628,1.366969065,22.77105242,0.451516498,7859448721,924,6.110589172,7.240182463,8.012486613,482.2801836,0.347475412,1019035,7.678122751,50.42588396,2,6,18.486,-5.80466571,6
322,2004,19,0,57080984348,2660.90131,2.567784777,1876234539,20.31194899,3.23,1.533894525,1120789372,0.034028295,24863868.09,0,0,37.9286,45.65104136,21.9093994,3996.1,0.319328128,3.2637,12.1,0,35.63708755,-8.939985753,-22238000000,-6813739008,20.32312848,8.453556577,6443000000,89.20314199,8.358591275,15.99613423,24.28622427,97,15.49525906,230000,11,1.485701516,3.970087502,80.20623391,1.036423939,12.73050922,0.35404906,2.978896925,0.67636885,0.531816578,5.577555353,0.914443183,0.330430971,4.301319222,0.303117966,0.472297687,0.330558601,7.1281569,0.649398919,-3148225021,3550,7.642431799,7.286066912,7.130950714,93.26846957,-0.569786273,1916006,16.83860415,51.22212042,4,7,46.957,-0.848383223,8
323,2004,19,0,9.05E+11,21086.49071,0.568437963,6023907628,14.60826817,3.82,0.004296168,45527779.77,0.000985737,10446151.99,0,0,11.0498,44.96394131,24.20856796,3750.1,0.022097106,0.8054,8.6,0,25.17889067,-3.854681804,-33205000000,-41227961261,41.36975076,2.353909191,25176365229,87.13675317,3.166746501,17.15968981,28.75287316,97,3.921275695,499180,12,2.988598979,4.361840423,83.57298991,1.34326363,3.188349474,3.969902053,3.506672624,0.367377027,1.062846303,13.43841111,0.317301638,5.643459928,4.848091933,4.698044065,0.872968457,2.679264529,19.94166743,0.001380152,-9823690092,1798,8.15897071,8.267883163,7.951177571,85.98480508,1.725466303,5306159,16.05042659,50.72501598,3,6,22.978,0.669178293,6
324,2004,17,0,81677785947,8082.231003,1.038162927,1019722877,16.60836184,5.31,0.236772045,232566454.4,6.86E-05,67396.06781,0,0,20.4284,45.53193046,22.57674909,5589.9,0.081078473,202.7458,13.1,0,59.53508942,-3.912670455,-8.26E+11,-4071783485,35.23451765,4.360764311,4538099567,80.02926284,5.004918024,21.96434933,27.01657249,99,4.987175004,89620,11,0.927196426,1.865291508,86.97392469,0.928898671,9.717006422,0.452302026,0.509586906,0.165266307,0.325818557,12.09887889,0.182226757,0.059796199,10.16472226,0.059412862,0.333505302,0.091224961,21.62596064,0.108468625,-5470747113,636,7.909773683,6.86779022,6.226136778,112.7777951,-0.221439379,1760298,26.43008736,52.53160527,4,7,34.104,-1.407793744,8
325,2004,16,1,2.03E+11,18593.92952,0.725335921,1724137990,14.30456983,2.95,0.064125182,152426841.3,0.033019979,78489150.95,0,0,11.2172,48.66771423,26.22246239,4017.7,0.137397868,0.8054,9.6,0,20.70811457,-8.482212446,-16431387700,-20401524336,56.36232223,0.892831182,2147448817,84.80834978,5.060992565,19.15502281,25.30716964,95,3.062661563,128900,12,2.640110901,5.579344373,69.14348948,0.847266353,21.24623478,0.596321702,4.103691171,0.318226803,1.10465881,28.21639962,0.475060564,4.594440658,4.187344943,4.012422961,0.856166131,0.568489961,21.73505612,0.000569913,-1141383288,479,7.460974347,7.593285269,7.679522224,84.98945694,0.247413543,3155606,38.88703631,50.43566047,2,6,25.927,-1.222804073,6
326,2004,15,0,20669120572,2124.235399,4.45525557,1032152966,9.823301378,5.43,0.959094651,222194299,0,0,0,0,23.4046,44.39199122,21.22057037,2983.4,0,0.2160258,14.4,168320000,67.88633336,-6.36384367,-318140000,-1472694465,32.81924318,0.707816603,163800000,417.0431794,11.44974293,20.60317892,28.66730144,99,22.67512265,202810,10,0.578231586,0.872211071,38.76337641,2.686595533,54.4413333,1.44487227,0.916297813,1.016199668,0.153093418,6.217058701,1.86433915,0.112973974,1.243521144,0.110467759,0.260150293,0.12014632,2.651537208,0.041919842,25500000,657,6.677196868,6.615963636,6.769686989,47.97665796,-0.682169472,1759505,25.15479555,53.26150869,3,6,28.113,-2.347178305,7
327,2004,12,0,8.23E+11,25700.23541,0.978951176,9799986540,14.84988737,4.7674996,2.721300792,27242125834,0.228355012,2285993521,0,0,14.2172,44.83060658,18.79700742,3141.9,0.145549169,1.301,7.25,258000000,37.28795097,4.395355092,58510000000,44973097617,64.36111182,0.140922422,1441912587,87.47412982,3.085961209,19.48379556,21.45588344,91,3.280222606,9093510,12,0.021777833,0.561638578,95.22336911,2.12874055,0.272967792,1.520241881,0.276294217,0.341040561,0.215568051,4.754853052,1.021260501,1.648265597,8.878900637,1.335519463,0.691026475,0.416119295,17.91855376,2.832176253,-22129131437,1763,6.54639555,6.709525449,7.421765014,3.518443373,1.002034424,4947655,19.31893054,50.43453376,2,6,19.955,0.611914239,6
328,2004,12,0,22570943999,2924.887065,3.146209284,830603297.9,13.80888304,2.22,0.273319947,72156817.59,0.422213572,111464926.2,0,0,42.2016,45.32487771,25.09962665,4077.8,0.672298444,1.5751,14.3,0,41.0559457,-11.17765374,-4594199000,-2916766555,35.21512375,11.77465186,3072550962,68.60139323,6.555566547,19.97362392,23.48061537,95,5.632286896,108760,11,7.660922612,2.641433027,67.06704785,0.834467799,20.32754472,0.914679087,2.384431802,0.415997852,0.394908277,4.944484818,1.577255434,0.660771034,4.127420672,0.44227632,0.268000335,0.153405437,7.594187932,0.040228594,305506063.1,802,7.095444923,6.798238497,6.410617318,70.95310776,-0.754796951,1157368,21.35451204,51.33510812,4,7,29.767,-1.936994662,8
329,2004,10,0,5.53E+11,2993.513663,0.931310257,5995468105,12.15591142,3.9,1.352106838,8704417629,0.397303005,2557705635,0.230155926,1481667899,73.7234,50.85326755,8.661854777,3131.8,0.013027243,2.925,5.843,0,16.54577959,3.413306091,66824000000,22845811966,21.42429001,2.716382748,18181190855,146.0830021,5.759876004,18.46762866,17.9125016,99,7.752046445,8358140,11,4.835505455,4.130971519,59.18267564,7.386733171,3.104506423,18.47492904,3.262057817,1.008922668,2.744669789,17.50688987,1.393730247,6.596903638,8.505635862,4.503275041,0.92331935,6.097537242,22.26043936,0.038805805,-25549059829,81420,8.57857644,7.749190741,7.383127757,22.10281929,1.228872972,18025864,11.82426879,50.64390084,3,7,17.479,-0.574101421,7
330,2004,10,0,3.34E+11,4979.227672,1.002179781,4000601468,16.27242573,2.86,0.076556128,305604405.8,0.013765989,54952452.87,0,0,42.5634,55.14771283,10.19553382,2477.9,0.098312203,1.4255,6.048,6.00E-05,22.75048113,-2.618720564,-15110633000,-10600233602,28.54167321,0.688016608,2785000000,68.05851176,9.644322663,12.43961299,25.20531131,85,12.44688837,769630,11,5.277894979,11.86974347,71.32251844,1.110374141,10.48618536,0.673455123,9.371632876,0.568716451,1.18922263,12.91340122,1.026563772,5.870011392,6.614053747,6.348298525,1.441480687,1.590323738,17.31479737,0.006673965,-5596566187,32743,8.677928499,7.890534469,6.932901818,87.06502475,1.385590817,10123352,22.48840337,50.77615464,3,6,32.82,-0.458962891,6
331,2004,10,0,2.11E+11,5523.288665,2.187455288,5402533321,14.23267146,5.27,0.239332026,591097452.2,0.13603121,335967161.2,0.017810938,43989098.32,15.6704,42.98808924,18.53827862,3537.6,0.917521524,3.6576,9.5,200000,34.26481842,-2.683530141,-25039000000,-6845745844,32.69469586,5.436251482,13868000000,84.3286811,5.135649521,18.2798142,20.23057417,99,4.912219158,306330,13,0.371539362,0.837867661,85.83722344,1.167592849,10.84303902,0.638796555,0.574923061,0.184668091,0.38221762,13.7912372,0.088351976,0.23690978,4.172016458,0.166583766,0.384844506,0.34784043,17.55851972,0.073425985,-8123906387,2478,7.613043149,6.591287224,5.961964536,124.6440832,-0.058512735,1679705,7.145703468,51.55996719,4,7,38.436,0.233309942,6
332,2004,8,0,1.38E+11,2112.239479,2.609629245,4315909230,15.3199671,4.297142857,0.957552027,1583637844,0.01241127,20526255.37,0.449496819,743395819.9,42.1208,41.48030903,10.65070307,2960.8,0.171189107,40.2224,7.082,55492000000,65.97196169,4.531848126,3.15E+11,7835360396,10.47904802,3.38947905,5860255943,105.7953319,6.289288549,13.11375412,25.68145532,98,3.569164222,510890,12,0.265772999,2.991346853,69.58309987,22.3579633,0.784426084,1.412204926,1.489944744,2.052882993,2.053705088,7.793163835,1.654281925,11.13139916,20.96601793,2.052235982,1.333879859,1.110535355,7.725814543,0.233115129,-7511958511,14059,8.146056174,8.676613655,8.966724977,127.2333203,0.690476231,7045448,29.89513098,50.78141627,3,6,63.744,-1.251514862,6
333,2004,8,0,2.06E+11,38085.25932,0.355698601,898025143.6,17.19844396,7.75,1.113488517,2811202189,0,0,0,0,6.3184,50.99870501,22.68164401,6013.1,0,5.9911,10.3,-1000000,43.92845689,5.649133035,85076000000,14200397256,64.62079296,-3.502430335,-8804165491,86.00594046,2.668193459,24.93391439,21.69135346,95,2.095789505,42430,13,0.650432319,1.702003336,91.64087151,1.999315546,2.534003906,1.013422815,0.964563623,0.600313857,0.597076427,7.708696173,0.020321645,0.536566135,5.284638787,0.063818937,0.83655227,0.861675255,10.86249768,0.14493317,1095291349,266,6.344456845,7.082989298,7.289740254,127.3750412,0.258432282,1114726,24.10513373,50.48232809,4,7,14.434,-1.158641597,6
334,2004,8,0,27069078189,1803.044377,7.623031681,3071208245,15.00758762,2.273075173,16.59953599,6687710868,1.204843494,485413865.3,0,0,28.6974,48.47782631,11.46642002,884.3,3.017697239,136.035,10.14,-0.00012,52.50041043,8.591621149,5.04E+11,3707426030,16.57359887,13.01285892,5615262947,84.83575529,9.6,11.61450258,26.31108968,82,16.131627,2699700,11,3.809922332,0.35401468,59.44681037,10.4939127,21.88766581,0.099558636,3.728155747,0.503026061,0.030948352,14.85560149,0.215715404,0.255065281,6.36731394,0.178705932,0.722528067,0.309820397,9.301671335,1.088411984,-2863105987,8039,7.775456363,7.346998628,7.036803549,5.560982702,0.694922853,1250743,15.16919799,51.85814765,4,7,45.079,1.146266435,7
